star_id,day,instrument,0
191939,2021-05-15,apf,1
191939,2021-05-16,apf,1
191939,2021-05-17,apf,1
191939,2021-05-18,apf,1
191939,2021-05-19,apf,1
191939,2021-05-20,apf,1
191939,2021-05-21,apf,1
191939,2021-05-21,hires_j,1
191939,2021-05-29,apf,1
191939,2021-06-02,hires_j,1
191939,2021-06-05,apf,1
191939,2021-06-11,apf,1
191939,2021-06-12,hires_j,1
191939,2021-06-13,apf,1
191939,2021-06-15,apf,1
191939,2021-06-16,apf,1
191939,2021-06-16,hires_j,1
191939,2021-06-18,apf,1
191939,2021-06-19,apf,1
191939,2021-06-20,apf,1
191939,2021-06-22,apf,1
191939,2021-06-23,apf,1
191939,2021-06-24,apf,1
191939,2021-06-25,apf,1
191939,2021-06-26,apf,1
191939,2021-06-27,apf,1
191939,2021-06-28,apf,1
191939,2021-06-29,apf,1
191939,2021-06-30,apf,1
191939,2021-07-02,apf,1
191939,2021-07-03,apf,1
191939,2021-07-04,apf,1
191939,2021-07-04,hires_j,1
191939,2021-07-06,apf,1
191939,2021-07-07,apf,1
191939,2021-07-09,apf,1
191939,2021-07-10,apf,1
191939,2021-07-11,apf,1
191939,2021-07-11,hires_j,1
191939,2021-07-12,apf,1
191939,2021-07-13,apf,1
191939,2021-07-16,apf,1
191939,2021-07-16,hires_j,1
191939,2021-07-17,apf,1
191939,2021-07-18,apf,1
191939,2021-07-19,apf,1
191939,2021-07-20,apf,1
191939,2021-07-21,apf,1
191939,2021-07-22,apf,1
191939,2021-07-22,hires_j,1
191939,2021-07-23,apf,1
191939,2021-07-24,apf,1
191939,2021-07-25,apf,1
191939,2021-07-25,hires_j,1
191939,2021-07-26,apf,1
207897,2005-08-20,hires_j,1
207897,2006-08-14,hires_j,1
207897,2013-10-23,hires_j,1
207897,2015-08-02,hires_j,1
207897,2020-01-21,hires_j,1
207897,2020-06-02,apf,1
207897,2020-06-03,apf,1
207897,2020-06-03,hires_j,1
207897,2020-06-04,apf,1
207897,2020-06-05,apf,1
207897,2020-06-06,apf,1
207897,2020-06-07,hires_j,3
207897,2020-06-08,apf,1
207897,2020-06-09,apf,1
207897,2020-06-10,apf,1
207897,2020-06-11,apf,1
207897,2020-06-12,apf,1
207897,2020-06-16,apf,1
207897,2020-06-17,apf,1
207897,2020-06-18,apf,1
207897,2020-07-08,hires_j,1
207897,2020-07-09,apf,1
207897,2020-07-29,apf,1
207897,2020-08-17,hires_j,1
207897,2020-08-27,hires_j,1
207897,2020-08-28,hires_j,1
207897,2020-08-29,hires_j,1
207897,2020-08-30,hires_j,1
207897,2020-08-31,hires_j,1
207897,2020-09-02,hires_j,1
207897,2020-09-05,hires_j,1
207897,2020-09-07,hires_j,1
207897,2020-09-08,hires_j,1
207897,2020-09-09,hires_j,1
207897,2020-09-22,hires_j,1
207897,2020-09-26,hires_j,1
207897,2020-09-27,hires_j,1
207897,2020-09-28,hires_j,1
207897,2020-09-30,hires_j,1
207897,2020-10-01,hires_j,1
207897,2020-10-08,apf,1
207897,2020-10-20,hires_j,1
207897,2020-10-29,apf,1
207897,2020-10-31,hires_j,1
207897,2020-11-08,hires_j,1
207897,2020-11-25,apf,1
207897,2020-11-28,hires_j,1
207897,2020-12-04,hires_j,1
207897,2020-12-05,hires_j,1
207897,2020-12-06,hires_j,1
207897,2020-12-20,apf,1
207897,2021-01-09,apf,1
207897,2021-02-07,apf,1
207897,2021-02-28,apf,1
207897,2021-03-22,apf,1
207897,2021-04-11,apf,1
207897,2021-05-02,apf,1
207897,2021-05-21,apf,1
207897,2021-05-26,apf,1
207897,2021-06-02,hires_j,1
207897,2021-06-03,apf,1
207897,2021-06-03,hires_j,2
207897,2021-06-11,apf,1
207897,2021-06-16,hires_j,1
207897,2021-06-17,apf,1
207897,2021-06-18,hires_j,1
207897,2021-06-21,hires_j,1
207897,2021-06-22,apf,1
207897,2021-06-23,hires_j,1
207897,2021-06-24,hires_j,1
207897,2021-06-27,apf,1
207897,2021-07-02,apf,1
207897,2021-07-04,hires_j,1
207897,2021-07-09,apf,1
207897,2021-07-09,hires_j,1
207897,2021-07-10,hires_j,1
207897,2021-07-13,hires_j,1
207897,2021-07-16,apf,1
207897,2021-07-19,hires_j,1
207897,2021-07-21,apf,1
207897,2021-07-22,hires_j,1
207897,2021-07-26,apf,1
219134,2004-08-21,hires_j,2
219134,2004-10-23,hires_j,1
219134,2004-11-29,hires_j,4
219134,2005-06-25,hires_j,4
219134,2005-06-26,hires_j,3
219134,2005-06-27,hires_j,2
219134,2005-06-28,hires_j,5
219134,2005-06-29,hires_j,4
219134,2005-06-30,hires_j,4
219134,2005-07-19,hires_j,3
219134,2005-11-18,hires_j,3
219134,2005-11-19,hires_j,6
219134,2005-11-20,hires_j,6
219134,2005-11-21,hires_j,3
219134,2005-11-22,hires_j,3
219134,2005-12-20,hires_j,3
219134,2006-01-11,hires_j,3
219134,2006-01-13,hires_j,3
219134,2006-01-14,hires_j,3
219134,2006-01-15,hires_j,3
219134,2006-01-16,hires_j,3
219134,2006-01-17,hires_j,3
219134,2006-01-18,hires_j,3
219134,2006-07-09,hires_j,3
219134,2006-09-04,hires_j,3
219134,2006-12-15,hires_j,3
219134,2006-12-16,hires_j,3
219134,2007-05-27,hires_j,1
219134,2007-05-28,hires_j,1
219134,2007-05-29,hires_j,1
219134,2007-05-30,hires_j,1
219134,2007-06-27,hires_j,1
219134,2007-06-28,hires_j,1
219134,2007-07-04,hires_j,1
219134,2007-07-13,hires_j,1
219134,2007-07-23,hires_j,2
219134,2007-07-24,hires_j,2
219134,2007-07-25,hires_j,2
219134,2007-07-26,hires_j,1
219134,2007-07-27,hires_j,2
219134,2007-07-28,hires_j,2
219134,2007-07-29,hires_j,2
219134,2007-07-30,hires_j,2
219134,2007-07-31,hires_j,2
219134,2007-08-01,hires_j,2
219134,2007-08-02,hires_j,2
219134,2007-08-23,hires_j,2
219134,2007-08-26,hires_j,1
219134,2007-08-31,hires_j,1
219134,2007-10-23,hires_j,1
219134,2007-10-24,hires_j,1
219134,2007-10-25,hires_j,2
219134,2008-06-18,hires_j,1
219134,2008-07-20,hires_j,1
219134,2008-07-26,hires_j,1
219134,2008-07-27,hires_j,1
219134,2008-07-28,hires_j,2
219134,2008-08-23,hires_j,1
219134,2008-08-25,hires_j,1
219134,2008-09-15,hires_j,1
219134,2008-11-08,hires_j,1
219134,2008-12-10,hires_j,1
219134,2008-12-19,hires_j,1
219134,2009-02-08,hires_j,1
219134,2009-06-01,hires_j,1
219134,2009-07-03,hires_j,1
219134,2009-07-09,hires_j,4
219134,2009-07-10,hires_j,4
219134,2009-07-14,hires_j,1
219134,2009-07-30,hires_j,1
219134,2009-08-06,hires_j,4
219134,2009-08-07,hires_j,1
219134,2009-09-07,hires_j,3
219134,2009-10-05,hires_j,1
219134,2009-10-30,hires_j,1
219134,2009-11-08,hires_j,5
219134,2009-12-02,hires_j,5
219134,2009-12-07,hires_j,1
219134,2009-12-23,hires_j,1
219134,2009-12-25,hires_j,1
219134,2009-12-27,hires_j,1
219134,2009-12-31,hires_j,1
219134,2010-01-01,hires_j,1
219134,2010-01-02,hires_j,1
219134,2010-01-04,hires_j,5
219134,2010-01-06,hires_j,2
219134,2010-06-23,hires_j,4
219134,2010-06-26,hires_j,1
219134,2010-07-18,hires_j,3
219134,2010-07-24,hires_j,1
219134,2010-07-27,hires_j,1
219134,2010-07-29,hires_j,1
219134,2010-09-23,hires_j,5
219134,2010-09-24,hires_j,6
219134,2010-09-25,hires_j,1
219134,2010-10-21,hires_j,1
219134,2010-11-15,hires_j,5
219134,2010-11-16,hires_j,5
219134,2010-11-17,hires_j,5
219134,2010-11-28,hires_j,1
219134,2010-12-12,hires_j,1
219134,2010-12-14,hires_j,1
219134,2010-12-19,hires_j,5
219134,2011-01-17,hires_j,5
219134,2011-01-18,hires_j,5
219134,2011-06-08,hires_j,2
219134,2011-06-19,hires_j,1
219134,2011-07-07,hires_j,4
219134,2011-07-08,hires_j,3
219134,2011-07-09,hires_j,1
219134,2011-07-10,hires_j,1
219134,2011-07-27,hires_j,1
219134,2011-09-21,hires_j,5
219134,2011-10-05,hires_j,5
219134,2011-10-06,hires_j,5
219134,2011-11-09,hires_j,5
219134,2011-11-10,hires_j,5
219134,2011-11-11,hires_j,3
219134,2011-12-15,hires_j,5
219134,2011-12-16,hires_j,5
219134,2011-12-17,hires_j,5
219134,2012-06-23,hires_j,1
219134,2012-07-05,hires_j,1
219134,2012-07-09,hires_j,5
219134,2012-08-24,hires_j,1
219134,2012-08-30,hires_j,3
219134,2012-09-24,hires_j,1
219134,2012-10-09,hires_j,1
219134,2013-05-21,hires_j,5
219134,2013-06-25,hires_j,1
219134,2013-06-30,hires_j,1
219134,2013-07-16,hires_j,1
219134,2013-08-08,hires_j,1
219134,2013-08-09,hires_j,1
219134,2013-08-14,hires_j,1
219134,2013-08-17,hires_j,1
219134,2013-08-25,hires_j,1
219134,2013-08-28,hires_j,1
219134,2013-09-12,hires_j,1
219134,2013-10-23,hires_j,1
219134,2013-10-24,apf,9
219134,2013-10-25,apf,9
219134,2013-10-26,apf,9
219134,2013-10-31,apf,3
219134,2013-11-01,apf,6
219134,2013-11-10,apf,6
219134,2013-11-11,apf,6
219134,2013-11-14,apf,5
219134,2013-11-15,apf,3
219134,2013-11-17,hires_j,1
219134,2013-11-18,apf,3
219134,2013-11-23,apf,4
219134,2013-11-26,apf,3
219134,2013-11-28,apf,3
219134,2013-11-30,apf,6
219134,2013-12-02,apf,6
219134,2013-12-03,apf,1
219134,2013-12-05,apf,1
219134,2013-12-06,apf,1
219134,2013-12-11,hires_j,1
219134,2013-12-18,apf,1
219134,2013-12-21,apf,2
219134,2013-12-22,apf,3
219134,2014-01-05,apf,2
219134,2014-01-06,apf,3
219134,2014-01-10,apf,3
219134,2014-01-17,apf,3
219134,2014-01-17,hires_j,1
219134,2014-01-18,apf,6
219134,2014-01-19,hires_j,5
219134,2014-01-21,apf,3
219134,2014-01-22,apf,3
219134,2014-01-25,apf,6
219134,2014-01-26,apf,6
219134,2014-02-01,apf,1
219134,2014-02-17,apf,3
219134,2014-05-11,apf,1
219134,2014-05-15,apf,6
219134,2014-05-16,apf,6
219134,2014-05-19,apf,1
219134,2014-05-23,apf,1
219134,2014-05-24,apf,1
219134,2014-05-27,apf,3
219134,2014-05-28,apf,1
219134,2014-05-31,apf,3
219134,2014-06-08,apf,1
219134,2014-06-09,apf,3
219134,2014-06-13,apf,1
219134,2014-06-14,apf,1
219134,2014-06-17,apf,3
219134,2014-06-18,apf,4
219134,2014-06-23,apf,3
219134,2014-06-27,apf,1
219134,2014-07-03,apf,3
219134,2014-07-03,hires_j,3
219134,2014-07-05,apf,3
219134,2014-07-15,hires_j,1
219134,2014-07-18,apf,3
219134,2014-07-22,hires_j,3
219134,2014-08-03,apf,3
219134,2014-08-09,apf,3
219134,2014-08-12,hires_j,1
219134,2014-08-25,apf,3
219134,2014-08-26,apf,3
219134,2014-08-29,apf,3
219134,2014-08-30,apf,3
219134,2014-09-06,hires_j,1
219134,2014-09-07,hires_j,1
219134,2014-09-08,hires_j,1
219134,2014-09-12,hires_j,1
219134,2014-09-13,hires_j,1
219134,2014-09-15,apf,3
219134,2014-09-17,apf,3
219134,2014-10-11,apf,3
219134,2014-12-09,hires_j,3
219134,2014-12-11,hires_j,3
219134,2015-01-04,apf,3
219134,2015-01-28,apf,1
219134,2015-01-30,apf,3
219134,2015-02-04,hires_j,3
219134,2015-02-05,apf,3
219134,2015-02-05,hires_j,3
219134,2015-02-08,hires_j,3
219134,2015-04-26,apf,1
219134,2015-04-28,apf,3
219134,2015-05-01,apf,3
219134,2015-05-09,apf,4
219134,2015-05-11,apf,3
219134,2015-05-16,apf,1
219134,2015-06-05,apf,3
219134,2015-06-06,apf,3
219134,2015-06-06,hires_j,3
219134,2015-06-15,apf,3
219134,2015-06-16,apf,3
219134,2015-06-18,apf,3
219134,2015-06-20,apf,3
219134,2015-06-22,apf,3
219134,2015-06-23,apf,3
219134,2015-06-27,hires_j,3
219134,2015-06-28,hires_j,3
219134,2015-06-29,apf,1
219134,2015-07-01,apf,3
219134,2015-07-04,apf,3
219134,2015-07-04,hires_j,3
219134,2015-07-05,apf,3
219134,2015-07-08,apf,4
219134,2015-07-14,apf,3
219134,2015-07-15,apf,3
219134,2015-07-17,apf,3
219134,2015-07-18,apf,3
219134,2015-07-19,apf,3
219134,2015-07-24,apf,3
219134,2015-07-26,apf,3
219134,2015-07-29,apf,3
219134,2015-07-30,apf,3
219134,2015-07-30,hires_j,3
219134,2015-08-02,hires_j,3
219134,2015-08-04,apf,3
219134,2015-08-05,hires_j,1
219134,2015-08-06,hires_j,3
219134,2015-08-08,hires_j,3
219134,2015-08-09,apf,3
219134,2015-08-11,apf,1
219134,2015-08-12,hires_j,3
219134,2015-08-13,apf,3
219134,2015-08-15,apf,3
219134,2015-08-18,apf,3
219134,2015-08-22,apf,3
219134,2015-08-24,apf,3
219134,2015-08-26,apf,3
219134,2015-08-28,apf,3
219134,2015-09-02,apf,3
219134,2015-09-06,apf,3
219134,2015-09-09,apf,3
219134,2015-09-20,hires_j,3
219134,2015-09-25,hires_j,3
219134,2015-09-27,apf,3
219134,2015-10-10,apf,2
219134,2015-10-13,apf,1
219134,2015-11-06,apf,3
219134,2015-11-11,apf,2
219134,2015-11-13,hires_j,3
219134,2015-11-14,apf,3
219134,2015-11-28,apf,1
219134,2015-12-05,apf,1
219134,2016-06-21,apf,1
219134,2016-06-28,apf,1
219134,2016-07-07,apf,1
219134,2016-07-12,apf,1
219134,2016-07-12,hires_j,3
219134,2016-07-13,apf,1
219134,2016-07-13,hires_j,3
219134,2016-07-14,hires_j,3
219134,2016-07-15,apf,1
219134,2016-07-17,apf,1
219134,2016-07-18,apf,1
219134,2016-07-19,apf,1
219134,2016-07-22,apf,1
219134,2016-07-24,apf,1
219134,2016-08-03,apf,1
219134,2016-08-05,apf,1
219134,2016-08-08,apf,1
219134,2016-08-10,apf,1
219134,2016-08-13,apf,1
219134,2016-08-16,apf,1
219134,2016-08-17,apf,1
219134,2016-08-18,apf,1
219134,2016-08-25,apf,1
219134,2016-08-27,apf,1
219134,2016-08-28,apf,1
219134,2016-08-29,apf,1
219134,2016-09-01,apf,1
219134,2016-09-02,apf,1
219134,2016-09-02,hires_j,3
219134,2016-09-04,apf,1
219134,2016-09-06,apf,1
219134,2016-09-10,apf,1
219134,2016-09-12,apf,1
219134,2016-09-16,apf,1
219134,2016-09-17,apf,1
219134,2016-09-18,apf,1
219134,2016-09-20,hires_j,3
219134,2016-10-07,apf,1
219134,2016-10-08,apf,1
219134,2016-10-09,apf,1
219134,2016-10-13,apf,1
219134,2016-10-23,apf,1
219134,2016-10-24,apf,1
219134,2016-10-26,apf,1
219134,2016-11-02,apf,1
219134,2016-11-04,apf,1
219134,2016-11-06,apf,1
219134,2016-11-10,apf,1
219134,2016-11-13,apf,1
219134,2016-11-15,apf,1
219134,2016-11-21,hires_j,2
219134,2016-11-25,apf,1
219134,2016-11-30,apf,1
219134,2016-12-05,apf,1
219134,2016-12-23,apf,1
219134,2016-12-27,apf,1
219134,2016-12-29,apf,1
219134,2016-12-31,apf,1
219134,2017-01-30,apf,1
219134,2017-02-12,apf,1
219134,2017-04-04,apf,1
219134,2017-04-05,apf,1
219134,2017-04-10,apf,1
219134,2017-04-15,apf,1
219134,2017-04-22,apf,1
219134,2017-04-29,apf,1
219134,2017-05-02,apf,1
219134,2017-05-04,apf,1
219134,2017-05-08,apf,1
219134,2017-05-20,apf,1
219134,2017-05-21,apf,1
219134,2017-05-24,apf,1
219134,2017-05-28,apf,1
219134,2017-06-05,apf,1
219134,2017-06-07,apf,1
219134,2017-06-08,hires_j,3
219134,2017-06-13,apf,2
219134,2017-06-14,apf,1
219134,2017-06-15,apf,1
219134,2017-06-23,apf,1
219134,2017-06-26,apf,2
219134,2017-06-27,apf,1
219134,2017-06-29,apf,1
219134,2017-06-29,hires_j,66
219134,2017-07-03,apf,1
219134,2017-07-07,apf,1
219134,2017-07-27,apf,1
219134,2017-07-28,apf,1
219134,2017-07-30,apf,1
219134,2017-08-01,apf,1
219134,2017-08-06,apf,1
219134,2017-08-07,apf,1
219134,2017-08-22,apf,1
219134,2017-08-25,apf,1
219134,2017-08-26,apf,1
219134,2017-08-27,apf,1
219134,2017-08-28,hires_j,3
219134,2017-08-30,apf,1
219134,2017-08-31,apf,1
219134,2017-09-01,apf,2
219134,2017-09-08,apf,1
219134,2017-09-11,apf,1
219134,2017-09-13,apf,1
219134,2017-09-14,apf,1
219134,2017-09-15,apf,1
219134,2017-09-16,apf,1
219134,2017-09-28,apf,1
219134,2017-09-29,apf,1
219134,2017-10-01,apf,1
219134,2017-10-15,apf,1
219134,2017-10-16,apf,1
219134,2017-11-21,apf,1
219134,2017-12-01,apf,1
219134,2017-12-07,apf,1
219134,2017-12-09,hires_j,3
219134,2017-12-28,apf,1
219134,2018-01-13,apf,1
219134,2018-02-06,apf,1
219134,2018-02-10,apf,1
219134,2018-03-28,apf,1
219134,2018-03-30,apf,1
219134,2018-04-22,apf,1
219134,2018-04-25,apf,1
219134,2018-05-02,apf,1
219134,2018-05-03,apf,1
219134,2018-05-06,apf,2
219134,2018-05-09,apf,1
219134,2018-05-10,apf,1
219134,2018-05-12,apf,1
219134,2018-05-15,apf,1
219134,2018-05-18,apf,1
219134,2018-05-22,apf,1
219134,2018-05-23,apf,1
219134,2018-05-29,apf,1
219134,2018-06-01,apf,1
219134,2018-06-14,apf,1
219134,2018-06-16,apf,1
219134,2018-06-19,apf,1
219134,2018-06-20,apf,1
219134,2018-06-22,apf,1
219134,2018-06-25,apf,1
219134,2018-06-30,apf,2
219134,2018-07-02,hires_j,1
219134,2018-07-05,apf,1
219134,2018-07-08,apf,1
219134,2018-07-24,apf,1
219134,2018-07-27,apf,1
219134,2018-07-30,apf,1
219134,2018-07-31,apf,1
219134,2018-08-01,hires_j,1
219134,2018-08-02,apf,1
219134,2018-08-12,apf,1
219134,2018-08-16,hires_j,1
219134,2018-08-26,apf,1
219134,2018-08-29,apf,2
219134,2018-09-07,apf,1
219134,2018-09-08,apf,1
219134,2018-09-11,apf,1
219134,2018-09-15,apf,1
219134,2018-09-17,apf,1
219134,2018-09-18,apf,1
219134,2018-09-26,apf,1
219134,2018-09-28,apf,1
219134,2018-10-04,hires_j,3
219134,2018-10-07,apf,1
219134,2018-10-08,apf,1
219134,2018-10-09,apf,1
219134,2018-10-14,apf,1
219134,2018-10-19,apf,1
219134,2018-10-27,apf,1
219134,2018-11-03,apf,1
219134,2018-11-26,apf,1
219134,2019-01-05,apf,1
219134,2019-01-08,hires_j,3
219134,2019-04-13,apf,3
219134,2019-05-02,apf,3
219134,2019-05-28,apf,3
219134,2019-05-31,apf,6
219134,2019-06-03,apf,3
219134,2019-06-07,apf,3
219134,2019-06-12,hires_j,3
219134,2019-06-14,hires_j,4
219134,2019-06-26,apf,6
219134,2019-07-01,apf,3
219134,2019-07-03,apf,3
219134,2019-07-05,apf,3
219134,2019-07-11,apf,3
219134,2019-07-12,apf,3
219134,2019-07-13,apf,3
219134,2019-07-17,apf,3
219134,2019-07-18,apf,3
219134,2019-07-22,apf,3
219134,2019-07-24,apf,3
219134,2019-07-26,apf,3
219134,2019-07-30,apf,3
219134,2019-07-31,apf,3
219134,2019-08-20,apf,3
219134,2019-08-24,apf,5
219134,2019-09-14,apf,3
219134,2019-11-09,hires_j,3
219134,2019-11-13,apf,3
219134,2019-11-19,apf,2
219134,2020-01-21,hires_j,3
219134,2020-01-30,hires_j,3
219134,2020-01-31,hires_j,3
219134,2020-05-30,hires_j,3
219134,2020-06-03,hires_j,6
219134,2020-06-06,hires_j,3
219134,2020-06-10,hires_j,3
219134,2020-06-12,hires_j,3
219134,2020-06-13,hires_j,3
219134,2020-06-18,hires_j,3
219134,2020-07-15,hires_j,1
219134,2020-10-20,hires_j,3
219134,2021-01-18,hires_j,3
219134,2021-06-13,hires_j,3
219134,2021-07-02,hires_j,3
219134,2021-07-11,hires_j,1
219134,2021-07-22,hires_j,3
237566,2020-05-30,hires_j,1
237566,2020-07-30,apf,1
237566,2020-08-30,hires_j,1
237566,2020-09-05,hires_j,1
237566,2020-09-22,hires_j,1
237566,2020-09-23,hires_j,1
237566,2020-09-24,hires_j,1
237566,2020-09-25,hires_j,1
237566,2020-09-26,hires_j,1
237566,2020-09-28,hires_j,1
237566,2020-09-29,hires_j,1
237566,2020-09-30,hires_j,1
237566,2020-10-01,hires_j,1
237566,2020-10-19,apf,1
237566,2020-10-31,hires_j,1
237566,2020-11-08,hires_j,1
237566,2020-11-13,apf,1
237566,2020-12-03,apf,2
237566,2020-12-04,hires_j,1
237566,2020-12-05,hires_j,1
237566,2020-12-06,hires_j,1
237566,2020-12-24,hires_j,1
237566,2020-12-25,hires_j,1
237566,2020-12-26,hires_j,1
237566,2020-12-31,hires_j,1
237566,2021-01-06,apf,2
237566,2021-01-18,hires_j,1
237566,2021-01-22,hires_j,1
237566,2021-01-23,hires_j,1
237566,2021-01-24,hires_j,1
237566,2021-02-07,apf,2
237566,2021-02-22,hires_j,1
237566,2021-02-24,hires_j,1
237566,2021-02-26,hires_j,1
237566,2021-02-28,apf,2
237566,2021-03-25,apf,2
237566,2021-04-15,apf,2
237566,2021-05-05,apf,2
237566,2021-05-19,hires_j,1
237566,2021-05-21,hires_j,1
237566,2021-05-22,apf,2
237566,2021-05-27,apf,2
237566,2021-06-11,hires_j,1
63935,2019-08-31,apf,1
63935,2019-09-06,hires_j,1
63935,2019-09-07,apf,1
63935,2019-09-09,apf,2
63935,2019-09-11,apf,2
63935,2019-09-13,apf,2
63935,2019-09-14,apf,2
63935,2019-09-15,apf,1
63935,2019-09-17,apf,2
63935,2019-09-17,hires_j,1
63935,2019-09-18,apf,2
63935,2019-09-20,apf,1
63935,2019-09-21,apf,2
63935,2019-09-22,apf,1
63935,2019-09-25,apf,2
63935,2019-09-26,apf,1
63935,2019-10-01,apf,2
63935,2019-10-02,apf,2
63935,2019-10-03,apf,2
63935,2019-10-04,apf,2
63935,2019-10-05,apf,2
63935,2019-10-06,apf,2
63935,2019-10-07,apf,1
63935,2019-10-08,apf,1
63935,2019-10-09,apf,2
63935,2019-10-12,apf,1
63935,2019-10-16,apf,1
63935,2019-10-19,apf,2
63935,2019-10-20,hires_j,1
63935,2019-10-25,apf,2
63935,2019-10-30,apf,2
63935,2019-10-31,apf,1
63935,2019-10-31,hires_j,1
63935,2019-11-01,apf,1
63935,2019-11-03,apf,1
63935,2019-11-06,apf,1
63935,2019-11-07,apf,1
63935,2019-11-07,hires_j,1
63935,2019-11-08,apf,1
63935,2019-11-08,hires_j,1
63935,2019-11-09,apf,1
63935,2019-11-09,hires_j,1
63935,2019-11-10,apf,1
63935,2019-11-10,hires_j,1
63935,2019-11-11,apf,1
63935,2019-11-12,apf,2
63935,2019-11-13,apf,2
63935,2019-11-19,apf,1
63935,2019-11-21,apf,2
63935,2019-11-21,hires_j,1
63935,2019-11-22,apf,2
63935,2019-11-23,apf,1
63935,2019-11-24,apf,1
63935,2019-11-25,apf,2
63935,2019-12-02,hires_j,1
63935,2019-12-10,hires_j,1
63935,2019-12-13,apf,2
63935,2019-12-16,apf,2
63935,2019-12-17,apf,2
63935,2019-12-20,apf,2
63935,2019-12-23,apf,2
63935,2019-12-27,hires_j,1
63935,2019-12-29,apf,2
63935,2020-01-03,apf,2
63935,2020-01-04,apf,2
63935,2020-01-04,hires_j,1
63935,2020-01-05,apf,2
63935,2020-01-06,apf,2
63935,2020-01-07,hires_j,1
63935,2020-01-08,hires_j,1
63935,2020-01-09,hires_j,1
